Country,Year,Metric Name, Metric Value ,Source,Source Link,corrected metric
India,2014,Convictions per Capita,,,,
India,2014,Inflation,,,,
India,2014,Annual GDP,,,,
India,2015,FATFA Rating,,,,
India,2015,Number of SARs/STRs," 1,500.00 ",FIU-IND Annual Report 2015,,
India,2015,SARs/STRs per Capita,,,,
India,2015,Fine Volume,,,,
India,2015,Fine Volumen Inf. Adj. Pct of GDP,,,,
India,2015,Fine Count,,,,
India,2015,Fine Count per Capita,,,,
India,2015,Recovered Assets,,,,
India,2015,Recovered Assets Inf. Adj. Pct of GDP,,,,
India,2015,Conviction Count,,,,
India,2015,Convictions per Capita,,,,
India,2015,Inflation,,,,
India,2015,Annual GDP,,,,
India,2016,FATFA Rating,,,,
India,2016,Number of SARs/STRs," 2,000.00 ",FIU-IND Annual Report 2016,,
India,2016,SARs/STRs per Capita,,,,
India,2016,Fine Volume,,,,
India,2016,Fine Volumen Inf. Adj. Pct of GDP,,,,
India,2016,Fine Count,,,,
India,2016,Fine Count per Capita,,,,
India,2016,Recovered Assets,,,,
India,2016,Recovered Assets Inf. Adj. Pct of GDP,,,,
India,2016,Conviction Count,,,,
India,2016,Convictions per Capita,,,,
India,2016,Inflation,,,,
India,2016,Annual GDP,,,,
India,2017,FATFA Rating,,,,
India,2017,Number of SARs/STRs," 2,286.00 ",FIU-IND Annual Report 2017,,
India,2017,SARs/STRs per Capita,,,,
India,2017,Fine Volume,,,,
India,2017,Fine Volumen Inf. Adj. Pct of GDP,,,,
India,2017,Fine Count,,,,
India,2017,Fine Count per Capita,,,,
India,2017,Recovered Assets,,,,
India,2017,Recovered Assets Inf. Adj. Pct of GDP,,,,
India,2017,Conviction Count,,,,
India,2017,Convictions per Capita,,,,
India,2017,Inflation,,,,
India,2017,Annual GDP,,,,
India,2018,FATFA Rating,,,,
India,2018,Number of SARs/STRs,,(Not published),,
India,2018,SARs/STRs per Capita,,,,
India,2018,Fine Volume,,,,
India,2018,Fine Volumen Inf. Adj. Pct of GDP,,,,
India,2018,Fine Count,,,,
India,2018,Fine Count per Capita,,,,
India,2018,Recovered Assets,,,,
India,2018,Recovered Assets Inf. Adj. Pct of GDP,,,,
India,2018,Conviction Count,,,,
India,2018,Convictions per Capita,,,,
India,2018,Inflation,,,,
India,2018,Annual GDP,,,,
India,2019,FATFA Rating,,,,
India,2019,Number of SARs/STRs,,,,
India,2019,SARs/STRs per Capita,,,,
India,2019,Fine Volume,,,,
India,2019,Fine Volumen Inf. Adj. Pct of GDP,,,,
India,2019,Fine Count,,,,
India,2019,Fine Count per Capita,,,,
India,2019,Recovered Assets,,,,
India,2019,Recovered Assets Inf. Adj. Pct of GDP,,,,
India,2019,Conviction Count,,,,
India,2019,Convictions per Capita,,,,
India,2019,Inflation,,,,
India,2019,Annual GDP,,,,
India,2020,FATFA Rating,,,,
India,2020,Number of SARs/STRs,,,,
India,2020,SARs/STRs per Capita,,,,
India,2020,Fine Volume,,,,
India,2020,Fine Volumen Inf. Adj. Pct of GDP,,,,
India,2020,Fine Count,,,,
India,2020,Fine Count per Capita,,,,
India,2020,Recovered Assets,,,,
India,2020,Recovered Assets Inf. Adj. Pct of GDP,,,,
India,2020,Conviction Count,,,,
India,2020,Convictions per Capita,,,,
India,2020,Inflation,,,,
India,2020,Annual GDP,,,,
India,2021,FATFA Rating,,,,
India,2021,Number of SARs/STRs,,,,
India,2021,SARs/STRs per Capita,,,,
India,2021,Fine Volume,,,,
India,2021,Fine Volumen Inf. Adj. Pct of GDP,,,,
India,2021,Fine Count,,,,
India,2021,Fine Count per Capita,,,,
India,2021,Recovered Assets,,,,
India,2021,Recovered Assets Inf. Adj. Pct of GDP,,,,
India,2021,Conviction Count,,,,
India,2021,Convictions per Capita,,,,
India,2021,Inflation,,,,
India,2021,Annual GDP,,,,
India,2022,FATFA Rating,,,,
India,2022,Number of SARs/STRs,,,,
India,2022,SARs/STRs per Capita,,,,
India,2022,Fine Volume,,,,
India,2022,Fine Volumen Inf. Adj. Pct of GDP,,,,
India,2022,Fine Count,,,,
India,2022,Fine Count per Capita,,,,
India,2022,Recovered Assets,,,,
India,2022,Recovered Assets Inf. Adj. Pct of GDP,,,,
India,2022,Conviction Count,,,,
India,2022,Convictions per Capita,,,,
India,2022,Inflation,,,,
India,2022,Annual GDP,,,,
India,2023,FATFA Rating,,,,
India,2023,Number of SARs/STRs,,,,
India,2023,SARs/STRs per Capita,,,,
India,2023,Fine Volume,,,,
India,2023,Fine Volumen Inf. Adj. Pct of GDP,,,,
India,2023,Fine Count,,,,
India,2023,Fine Count per Capita,,,,
India,2023,Recovered Assets,,,,
India,2023,Recovered Assets Inf. Adj. Pct of GDP,,,,
India,2023,Conviction Count,,,,
India,2023,Convictions per Capita,,,,
India,2023,Inflation,,,,
India,2023,Annual GDP,,,,
India,2024,FATFA Rating,,,,
India,2024,Number of SARs/STRs,,,,
India,2024,SARs/STRs per Capita,,,,
India,2024,Fine Volume,,,,
India,2024,Fine Volumen Inf. Adj. Pct of GDP,,,,
India,2024,Fine Count,,,,
India,2024,Fine Count per Capita,,,,
India,2024,Recovered Assets,,,,
India,2024,Recovered Assets Inf. Adj. Pct of GDP,,,,
India,2024,Conviction Count,,,,
India,2024,Convictions per Capita,,,,
India,2024,Inflation,,,,
India,2024,Annual GDP,,,,
Indonesia,2014,FATFA Rating,,,,
Indonesia,2014,Number of SARs/STRs,,,,
Indonesia,2014,SARs/STRs per Capita,,,,
Indonesia,2014,Fine Volume,,,,
Indonesia,2014,Fine Volumen Inf. Adj. Pct of GDP,,,,
Indonesia,2014,Fine Count,,,,
Indonesia,2014,Fine Count per Capita,,,,
Indonesia,2014,Recovered Assets,,,,
Indonesia,2014,Recovered Assets Inf. Adj. Pct of GDP,,,,
Indonesia,2014,Conviction Count,,,,
Indonesia,2014,Convictions per Capita,,,,
Indonesia,2014,Inflation,,,,
Indonesia,2014,Annual GDP,,,,
Indonesia,2015,FATFA Rating,,,,
Indonesia,2015,Number of SARs/STRs,,,,
Indonesia,2015,SARs/STRs per Capita,,,,
Indonesia,2015,Fine Volume,,,,
Indonesia,2015,Fine Volumen Inf. Adj. Pct of GDP,,,,
Indonesia,2015,Fine Count,,,,
Indonesia,2015,Fine Count per Capita,,,,
Indonesia,2015,Recovered Assets,,,,
Indonesia,2015,Recovered Assets Inf. Adj. Pct of GDP,,,,
Indonesia,2015,Conviction Count,,,,
Indonesia,2015,Convictions per Capita,,,,
Indonesia,2015,Inflation,,,,
Indonesia,2015,Annual GDP,,,,
Indonesia,2016,FATFA Rating,,,,
Indonesia,2016,Number of SARs/STRs,,,,
Indonesia,2016,SARs/STRs per Capita,,,,
Indonesia,2016,Fine Volume,,,,
Indonesia,2016,Fine Volumen Inf. Adj. Pct of GDP,,,,
Indonesia,2016,Fine Count,,,,
Indonesia,2016,Fine Count per Capita,,,,
Indonesia,2016,Recovered Assets,,,,
Indonesia,2016,Recovered Assets Inf. Adj. Pct of GDP,,,,
Indonesia,2016,Conviction Count,,,,
Indonesia,2016,Convictions per Capita,,,,
Indonesia,2016,Inflation,,,,
Indonesia,2016,Annual GDP,,,,
Indonesia,2017,FATFA Rating,,,,
Indonesia,2017,Number of SARs/STRs,,,,
Indonesia,2017,SARs/STRs per Capita,,,,
Indonesia,2017,Fine Volume,,,,
Indonesia,2017,Fine Volumen Inf. Adj. Pct of GDP,,,,
Indonesia,2017,Fine Count,,,,
Indonesia,2017,Fine Count per Capita,,,,
Indonesia,2017,Recovered Assets,,,,
Indonesia,2017,Recovered Assets Inf. Adj. Pct of GDP,,,,
Indonesia,2017,Conviction Count,,,,
Indonesia,2017,Convictions per Capita,,,,
Indonesia,2017,Inflation,,,,
Indonesia,2017,Annual GDP,,,,
Indonesia,2018,FATFA Rating,,,,
Indonesia,2018,Number of SARs/STRs,,,,
Indonesia,2018,SARs/STRs per Capita,,,,
Indonesia,2018,Fine Volume,,,,
Indonesia,2018,Fine Volumen Inf. Adj. Pct of GDP,,,,
Indonesia,2018,Fine Count,,,,
Indonesia,2018,Fine Count per Capita,,,,
Indonesia,2018,Recovered Assets,,,,
Indonesia,2018,Recovered Assets Inf. Adj. Pct of GDP,,,,
Indonesia,2018,Conviction Count,,,,
Indonesia,2018,Convictions per Capita,,,,
Indonesia,2018,Inflation,,,,
Indonesia,2018,Annual GDP,,,,
Indonesia,2019,FATFA Rating,,,,
Indonesia,2019,Number of SARs/STRs,,,,
Indonesia,2019,SARs/STRs per Capita,,,,
Indonesia,2019,Fine Volume,,,,
Indonesia,2019,Fine Volumen Inf. Adj. Pct of GDP,,,,
Indonesia,2019,Fine Count,,,,
Indonesia,2019,Fine Count per Capita,,,,
Indonesia,2019,Recovered Assets,,,,
Indonesia,2019,Recovered Assets Inf. Adj. Pct of GDP,,,,
Indonesia,2019,Conviction Count,,,,
Indonesia,2019,Convictions per Capita,,,,
Indonesia,2019,Inflation,,,,
Indonesia,2019,Annual GDP,,,,
Indonesia,2020,FATFA Rating,,,,
Indonesia,2020,Number of SARs/STRs,,,,
Indonesia,2020,SARs/STRs per Capita,,,,
Indonesia,2020,Fine Volume,,,,
Indonesia,2020,Fine Volumen Inf. Adj. Pct of GDP,,,,
Indonesia,2020,Fine Count,,,,
Indonesia,2020,Fine Count per Capita,,,,
Indonesia,2020,Recovered Assets,,,,
Indonesia,2020,Recovered Assets Inf. Adj. Pct of GDP,,,,
Indonesia,2020,Conviction Count,,,,
Indonesia,2020,Convictions per Capita,,,,
Indonesia,2020,Inflation,,,,
Indonesia,2020,Annual GDP,,,,
Indonesia,2021,FATFA Rating,,,,
Indonesia,2021,Number of SARs/STRs,,,,
Indonesia,2021,SARs/STRs per Capita,,,,
Indonesia,2021,Fine Volume,,,,
Indonesia,2021,Fine Volumen Inf. Adj. Pct of GDP,,,,
Indonesia,2021,Fine Count,,,,
Indonesia,2021,Fine Count per Capita,,,,
Indonesia,2021,Recovered Assets,,,,
Indonesia,2021,Recovered Assets Inf. Adj. Pct of GDP,,,,
Indonesia,2021,Conviction Count,,,,
Indonesia,2021,Convictions per Capita,,,,
Indonesia,2021,Inflation,,,,
Indonesia,2021,Annual GDP,,,,
Indonesia,2022,FATFA Rating,,,,
Indonesia,2022,Number of SARs/STRs,,,,
Indonesia,2022,SARs/STRs per Capita,,,,
Indonesia,2022,Fine Volume,,,,
Indonesia,2022,Fine Volumen Inf. Adj. Pct of GDP,,,,
Indonesia,2022,Fine Count,,,,
Indonesia,2022,Fine Count per Capita,,,,
Indonesia,2022,Recovered Assets,,,,
Indonesia,2022,Recovered Assets Inf. Adj. Pct of GDP,,,,
Indonesia,2022,Conviction Count,,,,
Indonesia,2022,Convictions per Capita,,,,
Indonesia,2022,Inflation,,,,
Indonesia,2022,Annual GDP,,,,
Indonesia,2023,FATFA Rating,,,,
Indonesia,2023,Number of SARs/STRs,,,,
Indonesia,2023,SARs/STRs per Capita,,,,
Indonesia,2023,Fine Volume,,,,
Indonesia,2023,Fine Volumen Inf. Adj. Pct of GDP,,,,
Indonesia,2023,Fine Count,,,,
Indonesia,2023,Fine Count per Capita,,,,
Indonesia,2023,Recovered Assets,,,,
Indonesia,2023,Recovered Assets Inf. Adj. Pct of GDP,,,,
Indonesia,2023,Conviction Count,,,,
Indonesia,2023,Convictions per Capita,,,,
Indonesia,2023,Inflation,,,,
Indonesia,2023,Annual GDP,,,,
Indonesia,2024,FATFA Rating,,,,
Indonesia,2024,Number of SARs/STRs,,,,
Indonesia,2024,SARs/STRs per Capita,,,,
Indonesia,2024,Fine Volume,,,,
Indonesia,2024,Fine Volumen Inf. Adj. Pct of GDP,,,,
Indonesia,2024,Fine Count,,,,
Indonesia,2024,Fine Count per Capita,,,,
Indonesia,2024,Recovered Assets,,,,
Indonesia,2024,Recovered Assets Inf. Adj. Pct of GDP,,,,
Indonesia,2024,Conviction Count,,,,
Indonesia,2024,Convictions per Capita,,,,
Indonesia,2024,Inflation,,,,
Indonesia,2024,Annual GDP,,,,
Ireland,2014,FATFA Rating,,,,
Ireland,2014,Number of SARs/STRs,,,,
Ireland,2014,SARs/STRs per Capita,,,,
Ireland,2014,Fine Volume,,,,
Ireland,2014,Fine Volumen Inf. Adj. Pct of GDP,,,,
Ireland,2014,Fine Count,,,,
Ireland,2014,Fine Count per Capita,,,,
Ireland,2014,Recovered Assets,,,,
Ireland,2014,Recovered Assets Inf. Adj. Pct of GDP,,,,
Ireland,2014,Conviction Count,,,,
Ireland,2014,Convictions per Capita,,,,
Ireland,2014,Inflation,,,,
Ireland,2014,Annual GDP,,,,
Ireland,2015,FATFA Rating,,,,
Ireland,2015,Number of SARs/STRs,,,,
Ireland,2015,SARs/STRs per Capita,,,,
Ireland,2015,Fine Volume,,,,
Ireland,2015,Fine Volumen Inf. Adj. Pct of GDP,,,,
Ireland,2015,Fine Count,,,,
Ireland,2015,Fine Count per Capita,,,,
Ireland,2015,Recovered Assets,,,,
Ireland,2015,Recovered Assets Inf. Adj. Pct of GDP,,,,
Ireland,2015,Conviction Count,,,,
Ireland,2015,Convictions per Capita,,,,
Ireland,2015,Inflation,,,,
Ireland,2015,Annual GDP,,,,
Ireland,2016,FATFA Rating,,,,
Ireland,2016,Number of SARs/STRs,,,,
Ireland,2016,SARs/STRs per Capita,,,,
Ireland,2016,Fine Volume,,,,
Ireland,2016,Fine Volumen Inf. Adj. Pct of GDP,,,,
Ireland,2016,Fine Count,,,,
Ireland,2016,Fine Count per Capita,,,,
Ireland,2016,Recovered Assets,,,,
Ireland,2016,Recovered Assets Inf. Adj. Pct of GDP,,,,
Ireland,2016,Conviction Count,,,,
Ireland,2016,Convictions per Capita,,,,
Ireland,2016,Inflation,,,,
Ireland,2016,Annual GDP,,,,
Ireland,2017,FATFA Rating,,,,
Ireland,2017,Number of SARs/STRs,,,,
Ireland,2017,SARs/STRs per Capita,,,,
Ireland,2017,Fine Volume,,,,
Ireland,2017,Fine Volumen Inf. Adj. Pct of GDP,,,,
Ireland,2017,Fine Count,,,,
Ireland,2017,Fine Count per Capita,,,,
Ireland,2017,Recovered Assets,,,,
Ireland,2017,Recovered Assets Inf. Adj. Pct of GDP,,,,
Ireland,2017,Conviction Count,,,,
Ireland,2017,Convictions per Capita,,,,
Ireland,2017,Inflation,,,,
Ireland,2017,Annual GDP,,,,
Ireland,2018,FATFA Rating,,,,
Ireland,2018,Number of SARs/STRs,,,,
Ireland,2018,SARs/STRs per Capita,,,,
Ireland,2018,Fine Volume,,,,
Ireland,2018,Fine Volumen Inf. Adj. Pct of GDP,,,,
Ireland,2018,Fine Count,,,,
Ireland,2018,Fine Count per Capita,,,,
Ireland,2018,Recovered Assets,,,,
Ireland,2018,Recovered Assets Inf. Adj. Pct of GDP,,,,
Ireland,2018,Conviction Count,,,,
Ireland,2018,Convictions per Capita,,,,
Ireland,2018,Inflation,,,,
Ireland,2018,Annual GDP,,,,
Ireland,2019,FATFA Rating,,,,
Ireland,2019,Number of SARs/STRs,,,,
Ireland,2019,SARs/STRs per Capita,,,,
Ireland,2019,Fine Volume,,,,
Ireland,2019,Fine Volumen Inf. Adj. Pct of GDP,,,,
Ireland,2019,Fine Count,,,,
Ireland,2019,Fine Count per Capita,,,,
Ireland,2019,Recovered Assets,,,,
Ireland,2019,Recovered Assets Inf. Adj. Pct of GDP,,,,
Ireland,2019,Conviction Count,,,,
Ireland,2019,Convictions per Capita,,,,
Ireland,2019,Inflation,,,,
Ireland,2019,Annual GDP,,,,
Ireland,2020,FATFA Rating,,,,
Ireland,2020,Number of SARs/STRs," 29,621.00 ",MLIU Ireland stats 2020 anti-money-laundering.eu,,
Ireland,2020,SARs/STRs per Capita,,,,
Ireland,2020,Fine Volume,,,,
Ireland,2020,Fine Volumen Inf. Adj. Pct of GDP,,,,
Ireland,2020,Fine Count,,,,
Ireland,2020,Fine Count per Capita,,,,
Ireland,2020,Recovered Assets,,,,
Ireland,2020,Recovered Assets Inf. Adj. Pct of GDP,,,,
Ireland,2020,Conviction Count,,,,
Ireland,2020,Convictions per Capita,,,,
Ireland,2020,Inflation,,,,
Ireland,2020,Annual GDP,,,,
Ireland,2021,FATFA Rating,,,,
Ireland,2021,Number of SARs/STRs," 35,239.00 ",MLIU Ireland stats 2021 anti-money-laundering.eu,,
Ireland,2021,SARs/STRs per Capita,,,,
Ireland,2021,Fine Volume,,,,
Ireland,2021,Fine Volumen Inf. Adj. Pct of GDP,,,,
Ireland,2021,Fine Count,,,,
Ireland,2021,Fine Count per Capita,,,,
Ireland,2021,Recovered Assets,,,,
Ireland,2021,Recovered Assets Inf. Adj. Pct of GDP,,,,
Ireland,2021,Conviction Count,,,,
Ireland,2021,Convictions per Capita,,,,
Ireland,2021,Inflation,,,,
Ireland,2021,Annual GDP,,,,
Ireland,2022,FATFA Rating,,,,
Ireland,2022,Number of SARs/STRs,,,,
Ireland,2022,SARs/STRs per Capita,,,,
Ireland,2022,Fine Volume,,,,
Ireland,2022,Fine Volumen Inf. Adj. Pct of GDP,,,,
Ireland,2022,Fine Count,,,,
Ireland,2022,Fine Count per Capita,,,,
Ireland,2022,Recovered Assets,,,,
Ireland,2022,Recovered Assets Inf. Adj. Pct of GDP,,,,
Ireland,2022,Conviction Count,,,,
Ireland,2022,Convictions per Capita,,,,
Ireland,2022,Inflation,,,,
Ireland,2022,Annual GDP,,,,
Ireland,2023,FATFA Rating,,,,
Ireland,2023,Number of SARs/STRs,,,,
Ireland,2023,SARs/STRs per Capita,,,,
Ireland,2023,Fine Volume,,,,
Ireland,2023,Fine Volumen Inf. Adj. Pct of GDP,,,,
Ireland,2023,Fine Count,,,,
Ireland,2023,Fine Count per Capita,,,,
Ireland,2023,Recovered Assets,,,,
Ireland,2023,Recovered Assets Inf. Adj. Pct of GDP,,,,
Ireland,2023,Conviction Count,,,,
Ireland,2023,Convictions per Capita,,,,
Ireland,2023,Inflation,,,,
Ireland,2023,Annual GDP,,,,
Ireland,2024,FATFA Rating,,,,
Ireland,2024,Number of SARs/STRs,,,,
Ireland,2024,SARs/STRs per Capita,,,,
Ireland,2024,Fine Volume,,,,
Ireland,2024,Fine Volumen Inf. Adj. Pct of GDP,,,,
Ireland,2024,Fine Count,,,,
Ireland,2024,Fine Count per Capita,,,,
Ireland,2024,Recovered Assets,,,,
Ireland,2024,Recovered Assets Inf. Adj. Pct of GDP,,,,
Ireland,2024,Conviction Count,,,,
Ireland,2024,Convictions per Capita,,,,
Ireland,2024,Inflation,,,,
Ireland,2024,Annual GDP,,,,
Israel,2014,FATFA Rating,,,,
Israel,2014,Number of SARs/STRs," 22,700.00 ",Israel MLPA Annual Report 2014,,
Israel,2014,SARs/STRs per Capita,,,,
Israel,2014,Fine Volume,,,,
Israel,2014,Fine Volumen Inf. Adj. Pct of GDP,,,,
Israel,2014,Fine Count,,,,
Israel,2014,Fine Count per Capita,,,,
Israel,2014,Recovered Assets,,,,
Israel,2014,Recovered Assets Inf. Adj. Pct of GDP,,,,
Israel,2014,Conviction Count,,,,
Israel,2014,Convictions per Capita,,,,
Israel,2014,Inflation,,,,
Israel,2014,Annual GDP,,,,
Israel,2015,FATFA Rating,,,,
Israel,2015,Number of SARs/STRs," 24,300.00 ",Israel MLPA Annual Report 2015,,
Israel,2015,SARs/STRs per Capita,,,,
Israel,2015,Fine Volume,,,,
Israel,2015,Fine Volumen Inf. Adj. Pct of GDP,,,,
Israel,2015,Fine Count,,,,
Israel,2015,Fine Count per Capita,,,,
Israel,2015,Recovered Assets,,,,
Israel,2015,Recovered Assets Inf. Adj. Pct of GDP,,,,
Israel,2015,Conviction Count,,,,
Israel,2015,Convictions per Capita,,,,
Israel,2015,Inflation,,,,
Israel,2015,Annual GDP,,,,
Israel,2016,FATFA Rating,,,,
Israel,2016,Number of SARs/STRs," 25,600.00 ",Israel MLPA Annual Report 2016,,
Israel,2016,SARs/STRs per Capita,,,,
Israel,2016,Fine Volume,,,,
Israel,2016,Fine Volumen Inf. Adj. Pct of GDP,,,,
Israel,2016,Fine Count,,,,
Israel,2016,Fine Count per Capita,,,,
Israel,2016,Recovered Assets,,,,
Israel,2016,Recovered Assets Inf. Adj. Pct of GDP,,,,
Israel,2016,Conviction Count,,,,
Israel,2016,Convictions per Capita,,,,
Israel,2016,Inflation,,,,
Israel,2016,Annual GDP,,,,
Israel,2017,FATFA Rating,,,,
Israel,2017,Number of SARs/STRs," 26,000.00 ",Israel MLPA Annual Report 2017,,
Israel,2017,SARs/STRs per Capita,,,,
Israel,2017,Fine Volume,,,,
Israel,2017,Fine Volumen Inf. Adj. Pct of GDP,,,,
Israel,2017,Fine Count,,,,
Israel,2017,Fine Count per Capita,,,,
Israel,2017,Recovered Assets,,,,
Israel,2017,Recovered Assets Inf. Adj. Pct of GDP,,,,
Israel,2017,Conviction Count,,,,
Israel,2017,Convictions per Capita,,,,
Israel,2017,Inflation,,,,
Israel,2017,Annual GDP,,,,
Israel,2018,FATFA Rating,,,,
Israel,2018,Number of SARs/STRs," 28,200.00 ",Israel MLPA Annual Report 2018,,
Israel,2018,SARs/STRs per Capita,,,,
Israel,2018,Fine Volume,,,,
Israel,2018,Fine Volumen Inf. Adj. Pct of GDP,,,,
Israel,2018,Fine Count,,,,
Israel,2018,Fine Count per Capita,,,,
Israel,2018,Recovered Assets,,,,
Israel,2018,Recovered Assets Inf. Adj. Pct of GDP,,,,
Israel,2018,Conviction Count,,,,
Israel,2018,Convictions per Capita,,,,
Israel,2018,Inflation,,,,
Israel,2018,Annual GDP,,,,
Israel,2019,FATFA Rating,,,,
Israel,2019,Number of SARs/STRs," 29,500.00 ",Israel MLPA Annual Report 2019,,
Israel,2019,SARs/STRs per Capita,,,,
Israel,2019,Fine Volume,,,,
Israel,2019,Fine Volumen Inf. Adj. Pct of GDP,,,,
Israel,2019,Fine Count,,,,
Israel,2019,Fine Count per Capita,,,,
Israel,2019,Recovered Assets,,,,
Israel,2019,Recovered Assets Inf. Adj. Pct of GDP,,,,
Israel,2019,Conviction Count,,,,
Israel,2019,Convictions per Capita,,,,
Israel,2019,Inflation,,,,
Israel,2019,Annual GDP,,,,
Israel,2020,FATFA Rating,,,,
Israel,2020,Number of SARs/STRs,,(Reports may be pending),,
Israel,2020,SARs/STRs per Capita,,,,
Israel,2020,Fine Volume,,,,
Israel,2020,Fine Volumen Inf. Adj. Pct of GDP,,,,
Israel,2020,Fine Count,,,,
Israel,2020,Fine Count per Capita,,,,
Israel,2020,Recovered Assets,,,,
Israel,2020,Recovered Assets Inf. Adj. Pct of GDP,,,,
Israel,2020,Conviction Count,,,,
Israel,2020,Convictions per Capita,,,,
Israel,2020,Inflation,,,,
Israel,2020,Annual GDP,,,,
Israel,2021,FATFA Rating,,,,
Israel,2021,Number of SARs/STRs,,,,
Israel,2021,SARs/STRs per Capita,,,,
Israel,2021,Fine Volume,,,,
Israel,2021,Fine Volumen Inf. Adj. Pct of GDP,,,,
Israel,2021,Fine Count,,,,
Israel,2021,Fine Count per Capita,,,,
Israel,2021,Recovered Assets,,,,
Israel,2021,Recovered Assets Inf. Adj. Pct of GDP,,,,
Israel,2021,Conviction Count,,,,
Israel,2021,Convictions per Capita,,,,
Israel,2021,Inflation,,,,
Israel,2021,Annual GDP,,,,
Israel,2022,FATFA Rating,,,,
Israel,2022,Number of SARs/STRs,,,,
Israel,2022,SARs/STRs per Capita,,,,
Israel,2022,Fine Volume,,,,
Israel,2022,Fine Volumen Inf. Adj. Pct of GDP,,,,
Israel,2022,Fine Count,,,,
Israel,2022,Fine Count per Capita,,,,
Israel,2022,Recovered Assets,,,,
Israel,2022,Recovered Assets Inf. Adj. Pct of GDP,,,,
Israel,2022,Conviction Count,,,,
Israel,2022,Convictions per Capita,,,,
Israel,2022,Inflation,,,,
Israel,2022,Annual GDP,,,,
Israel,2023,FATFA Rating,,,,
Israel,2023,Number of SARs/STRs,,,,
Israel,2023,SARs/STRs per Capita,,,,
Israel,2023,Fine Volume,,,,
Israel,2023,Fine Volumen Inf. Adj. Pct of GDP,,,,
Israel,2023,Fine Count,,,,
Israel,2023,Fine Count per Capita,,,,
Israel,2023,Recovered Assets,,,,
Israel,2023,Recovered Assets Inf. Adj. Pct of GDP,,,,
Israel,2023,Conviction Count,,,,
Israel,2023,Convictions per Capita,,,,
Israel,2023,Inflation,,,,
Israel,2023,Annual GDP,,,,
Israel,2024,FATFA Rating,,,,
Israel,2024,Number of SARs/STRs,,,,
Israel,2024,SARs/STRs per Capita,,,,
Israel,2024,Fine Volume,,,,
Israel,2024,Fine Volumen Inf. Adj. Pct of GDP,,,,
Israel,2024,Fine Count,,,,
Israel,2024,Fine Count per Capita,,,,
